Date,City,PM25,O3,NO2,SO2,CO
2017-01-14,Toronto-East,22,20,16, , 
2017-01-15,Toronto-East,29,21,24, , 
2017-01-16,Toronto-East,45,9,30, , 
2017-01-17,Toronto-East,81,21,19, , 
2017-01-18,Toronto-East,68,14,19, , 
2017-01-19,Toronto-East,48,14,17, , 
2017-01-20,Toronto-East,51,17,6, , 
2017-01-21,Toronto-East,40,8,12, , 
2017-01-22,Toronto-East,40,19,5, , 
2017-01-23,Toronto-East,23,17,5, , 
2017-01-24,Toronto-East,20,16,12, , 
2017-01-25,Toronto-East,24,17,12, , 
2017-01-26,Toronto-East,32,15,13, , 
2017-01-27,Toronto-East,31,21,6, , 
2017-01-28,Toronto-East,12,22,8, , 
2017-01-29,Toronto-East,44,26,6, , 
2017-01-30,Toronto-East,19,22,15, , 
2017-01-31,Toronto-East,20,27,16, , 
2017-02-01,Toronto-East,33,19,17, , 
2017-02-02,Toronto-East,34,28,8, , 
2017-02-03,Toronto-East,17,26,10, , 
2017-02-04,Toronto-East,23,26,9, , 
2017-02-05,Toronto-East,24,29,9, , 
2017-02-06,Toronto-East,38,22,18, , 
2017-02-07,Toronto-East,35,27,9, , 
2017-02-08,Toronto-East,35,28,9, , 
2017-02-09,Toronto-East,22,28,9, , 
2017-02-10,Toronto-East,18,26,9, , 
2017-02-11,Toronto-East,26,18,19, , 
2017-02-12,Toronto-East,64,21,13, , 
2017-02-13,Toronto-East,46, , , , 
2017-02-15,Toronto-East,56,21,14, , 
2017-02-16,Toronto-East,27,21,9, , 
2017-02-17,Toronto-East,29,27,8, , 
2017-02-18,Toronto-East,32,33,19, , 
2017-02-19,Toronto-East,52,27,11, , 
2017-02-20,Toronto-East,25,34,6, , 
2017-02-21,Toronto-East,18,34,13, , 
2017-02-22,Toronto-East,35,16,19, , 
2017-02-23,Toronto-East,66,22,11, , 
2017-02-24,Toronto-East,47,16,5, , 
2017-02-25,Toronto-East,21,24,5, , 
2017-02-26,Toronto-East,18,28,4, , 
2017-02-27,Toronto-East,13,28,12, , 
2017-02-28,Toronto-East,36,22,18, , 
2017-03-01,Toronto-East,46,26,9, , 
2017-03-02,Toronto-East,27,31,6, , 
2017-03-03,Toronto-East,22,27,8, , 
2017-03-04,Toronto-East,23,29,9, , 
2017-03-05,Toronto-East,26,31,7, , 
2017-03-06,Toronto-East,28,28,4, , 
2017-03-07,Toronto-East,26,24,10, , 
2017-03-08,Toronto-East,31,31,8, , 
2017-03-09,Toronto-East,17,29,7, , 
2017-03-10,Toronto-East,13,29,6, , 
2017-03-11,Toronto-East,15,27,7, , 
2017-03-12,Toronto-East,18,25,6, , 
2017-03-13,Toronto-East,26,27,9, , 
2017-03-14,Toronto-East,17,27,8, , 
2017-03-15,Toronto-East,14,30,5, , 
2017-03-16,Toronto-East,14,31,10, , 
2017-03-17,Toronto-East,22,30,19, , 
2017-03-18,Toronto-East,40,36,5, , 
2017-03-19,Toronto-East,38,35,10, , 
2017-03-20,Toronto-East,40,22,21, , 
2017-03-21,Toronto-East,69,32,19, , 
2017-03-22,Toronto-East,54,30,7, , 
2017-03-23,Toronto-East,18,34,13, , 
2017-03-24,Toronto-East,28,30,13, , 
2017-03-25,Toronto-East,44,27,4, , 
2017-03-26,Toronto-East,22,29,1, , 
2017-03-27,Toronto-East,21,20,15, , 
2017-03-28,Toronto-East,54,19,10, , 
2017-03-29,Toronto-East,26,31,13, , 
2017-03-30,Toronto-East,19,33,5, , 
2017-03-31,Toronto-East,14,35,4, , 
2017-04-01,Toronto-East,11,31,8, , 
2016-10-02,Toronto-East,11,23,6, , 
2016-10-03,Toronto-East,18,11,10, , 
2016-10-04,Toronto-East,17,25,4, , 
2016-10-05,Toronto-East,17,32,3, , 
2016-10-06,Toronto-East,20,35,6, , 
2016-10-07,Toronto-East,27,35,9, , 
2016-10-08,Toronto-East,27,24,7, , 
2016-10-09,Toronto-East,18,17,5, , 
2016-10-10,Toronto-East,9,20,11, , 
2016-10-11,Toronto-East,28,28,15, , 
2016-10-12,Toronto-East,38,40,13, , 
2016-10-13,Toronto-East,27,31,7, , 
2016-10-14,Toronto-East,22,25,12, , 
2016-10-15,Toronto-East,17,30,5, , 
2016-10-16,Toronto-East,19,26,9, , 
2016-10-17,Toronto-East,48,13,7, , 
2016-10-18,Toronto-East,30,24,5, , 
2016-10-19,Toronto-East,25,16,11, , 
2016-10-20,Toronto-East,17,22,12, , 
2016-10-21,Toronto-East,20,18,7, , 
2016-10-22,Toronto-East,16,13,2, , 
2016-10-23,Toronto-East,13,18,9, , 
2016-10-24,Toronto-East,22,17,8, , 
2016-10-25,Toronto-East,20,19,8, , 
2016-10-26,Toronto-East,19,26,10, , 
2016-10-27,Toronto-East,15,24,5, , 
2016-10-28,Toronto-East,12,25,9, , 
2016-10-29,Toronto-East,15,22,6, , 
2016-10-30,Toronto-East,29,13,5, , 
2016-10-31,Toronto-East,17,20,17, , 
2016-11-01,Toronto-East,23,19,8, , 
2016-11-02,Toronto-East,18,6,24, , 
2016-11-03,Toronto-East,53,11,12, , 
2016-11-04,Toronto-East,23,16,10, , 
2016-11-05,Toronto-East,17,18,9, , 
2016-11-06,Toronto-East,34,15,8, , 
2016-11-07,Toronto-East,32, , , , 
2016-11-10,Toronto-East,18,20,17, , 
2016-11-11,Toronto-East,33,20,10, , 
2016-11-12,Toronto-East,13,23,18, , 
2016-11-13,Toronto-East,23,24,8, , 
2016-11-14,Toronto-East,48,18,18, , 
2016-11-15,Toronto-East,48,16,25, , 
2016-11-16,Toronto-East,70,14,23, , 
2016-11-17,Toronto-East,60,14,18, , 
2016-11-18,Toronto-East,30,21,17, , 
2016-11-19,Toronto-East,43,20,12, , 
2016-11-20,Toronto-East,31,25,4, , 
2016-11-21,Toronto-East,9,26,5, , 
2016-11-22,Toronto-East,7,23,11, , 
2016-11-23,Toronto-East,17,24,16, , 
2016-11-24,Toronto-East,18,24,11, , 
2016-11-25,Toronto-East,29,11,15, , 
2016-11-26,Toronto-East,48,16,13, , 
2016-11-27,Toronto-East,34,16,11, , 
2016-11-28,Toronto-East,28,19,9, , 
2016-11-29,Toronto-East,36,18,14, , 
2016-11-30,Toronto-East,41,14,15, , 
2016-12-01,Toronto-East,35,13,8, , 
2016-12-02,Toronto-East,28,16,7, , 
2016-12-03,Toronto-East,12,17,9, , 
2016-12-04,Toronto-East,16,24,7, , 
2016-12-05,Toronto-East,13,19,11, , 
2016-12-06,Toronto-East,29,20,12, , 
2016-12-07,Toronto-East,40,12,11, , 
2016-12-08,Toronto-East,32,15,12, , 
2016-12-09,Toronto-East,30,21,13, , 
2016-12-10,Toronto-East,15,19,19, , 
2016-12-11,Toronto-East,18,20,13, , 
2016-12-12,Toronto-East,38,13,13, , 
2016-12-13,Toronto-East,37,27,12, , 
2016-12-14,Toronto-East,54,24,10, , 
2016-12-15,Toronto-East,30,24,13, , 
2016-12-16,Toronto-East,19,15,29, , 
2016-12-17,Toronto-East,33,24,13, , 
2016-12-18,Toronto-East,43,23,12, , 
2016-12-19,Toronto-East,34,21,20, , 
2016-12-20,Toronto-East,25,22,15, , 
2016-12-21,Toronto-East,45,11,24, , 
2016-12-22,Toronto-East,79,18,21, , 
2016-12-23,Toronto-East,62,18,17, , 
2016-12-24,Toronto-East,53,19,14, , 
2016-12-25,Toronto-East,46,25,8, , 
2016-12-26,Toronto-East,25,24,7, , 
2016-12-27,Toronto-East,24,20,5, , 
2016-12-28,Toronto-East,21,20,11, , 
2016-12-29,Toronto-East,27,18,10, , 
2016-12-30,Toronto-East,38,19,11, , 
2016-12-31,Toronto-East,13,22,7, , 
2017-01-01,Toronto-East,15,22,20, , 
2017-01-02,Toronto-East,39,22,13, , 
2016-07-02,Toronto-East,39,21,4, , 
2016-07-03,Toronto-East,29,27,6, , 
2016-07-04,Toronto-East,28,33,11, , 
2016-07-05,Toronto-East,31,55,13, , 
2016-07-06,Toronto-East,40,49,13, , 
2016-07-07,Toronto-East,41,48,10, , 
2016-07-08,Toronto-East,46,40,6, , 
2016-07-09,Toronto-East,52,34,4, , 
2016-07-10,Toronto-East,23,21,2, , 
2016-07-11,Toronto-East,20,23,4, , 
2016-07-12,Toronto-East,19,55,4, , 
2016-07-13,Toronto-East,23,44,9, , 
2016-07-14,Toronto-East,48,35,7, , 
2016-07-15,Toronto-East,32,21,8, , 
2016-07-16,Toronto-East,30,30,3, , 
2016-07-17,Toronto-East,18,38,9, , 
2016-07-18,Toronto-East,26,32,5, , 
2016-07-19,Toronto-East,35,18,6, , 
2016-07-20,Toronto-East,17,42,9, , 
2016-07-21,Toronto-East,18,48,14, , 
2016-07-22,Toronto-East,39,33,8, , 
2016-07-23,Toronto-East,37,26,5, , 
2016-07-24,Toronto-East,23,23,4, , 
2016-07-25,Toronto-East,20,25,7, , 
2016-07-26,Toronto-East,32,29,6, , 
2016-07-27,Toronto-East,20,33,14, , 
2016-07-28,Toronto-East,35,31,10, , 
2016-07-29,Toronto-East,39,28,5, , 
2016-07-30,Toronto-East,34,20,2, , 
2016-07-31,Toronto-East,22,21,3, , 
2016-08-01,Toronto-East,22,28,8, , 
2016-08-02,Toronto-East,22,31,11, , 
2016-08-03,Toronto-East,34,36,11, , 
2016-08-04,Toronto-East,5,47,6, , 
2016-08-05,Toronto-East,54,42,5, , 
2016-08-06,Toronto-East,49,25,3, , 
2016-08-07,Toronto-East,21,19,3, , 
2016-08-08,Toronto-East,18,22,6, , 
2016-08-09,Toronto-East,12,48,13, , 
2016-08-10,Toronto-East,21,62,10, , 
2016-08-11,Toronto-East,37,54,12, , 
2016-08-12,Toronto-East,46,35,6, , 
2016-08-13,Toronto-East,36,24,3, , 
2016-08-14,Toronto-East,23,22,4, , 
2016-08-15,Toronto-East,38,26,4, , 
2016-08-16,Toronto-East,20,24,2, , 
2016-08-17,Toronto-East,16,33,6, , 
2016-08-18,Toronto-East,13,42,10, , 
2016-08-19,Toronto-East,28,43,15, , 
2016-08-20,Toronto-East,45,47,5, , 
2016-08-21,Toronto-East,40,26,2, , 
2016-08-22,Toronto-East,25,22,9, , 
2016-08-23,Toronto-East,12,35,14, , 
2016-08-24,Toronto-East,20,42,10, , 
2016-08-25,Toronto-East,29,28,9, , 
2016-08-26,Toronto-East,34,31,9, , 
2016-08-27,Toronto-East,24,26,4, , 
2016-08-28,Toronto-East,16,31,4, , 
2016-08-29,Toronto-East,19,31,6, , 
2016-08-30,Toronto-East,20,38,15, , 
2016-08-31,Toronto-East,26,23,10, , 
2016-09-01,Toronto-East,36,13,5, , 
2016-09-02,Toronto-East,15,23,4, , 
2016-09-03,Toronto-East,17,22,4, , 
2016-09-04,Toronto-East,11,31,12, , 
2016-09-05,Toronto-East,22,38,10, , 
2016-09-06,Toronto-East,31,52,11, , 
2016-09-07,Toronto-East,44,38,12, , 
2016-09-08,Toronto-East,47,22,8, , 
2016-09-09,Toronto-East,30,33,11, , 
2016-09-10,Toronto-East,14,26,5, , 
2016-09-11,Toronto-East,21,25,3, , 
2016-09-12,Toronto-East,7,26,7, , 
2016-09-13,Toronto-East,7,38,13, , 
2016-09-14,Toronto-East,23,30,5, , 
2016-09-15,Toronto-East,18,19,5, , 
2016-09-16,Toronto-East,12,36,9, , 
2016-09-17,Toronto-East,17,23,5, , 
2016-09-18,Toronto-East,34,27,9, , 
2016-09-19,Toronto-East,37,35,13, , 
2016-09-20,Toronto-East,27,30,16, , 
2016-09-21,Toronto-East,37,29,22, , 
2016-09-22,Toronto-East,21,40,22, , 
2016-09-23,Toronto-East,35,19,10, , 
2016-09-24,Toronto-East,26,20,5, , 
2016-09-25,Toronto-East,12,27,4, , 
2016-09-26,Toronto-East,11,24,7, , 
2016-09-27,Toronto-East,17,28,10, , 
2016-09-28,Toronto-East,23,36,6, , 
2016-09-29,Toronto-East,19,22,4, , 
2016-09-30,Toronto-East,22,26,2, , 
2016-10-01,Toronto-East,14,22,1, , 
2016-04-02,Toronto-East,11,28,9, , 
2016-04-03,Toronto-East,21,28,3, , 
2016-04-04,Toronto-East,17,30,3, , 
2016-04-05,Toronto-East,18,29,11, , 
2016-04-06,Toronto-East,28,31,7, , 
2016-04-07,Toronto-East,30,32,5, , 
2016-04-08,Toronto-East,23,31,4, , 
2016-04-09,Toronto-East,20,30,4, , 
2016-04-10,Toronto-East,23,32,8, , 
2016-04-11,Toronto-East,22,32,14, , 
2016-04-12,Toronto-East,39,24,8, , 
2016-04-13,Toronto-East,13,30,22, , 
2016-04-14,Toronto-East,25,34,24, , 
2016-04-15,Toronto-East,31,22,15, , 
2016-04-16,Toronto-East,28, , , , 
2016-04-19,Toronto-East,49,36,6, , 
2016-04-20,Toronto-East,25,37,12, , 
2016-04-21,Toronto-East,29,32,13, , 
2016-04-22,Toronto-East,48,24,18, , 
2016-04-23,Toronto-East,54,33,6, , 
2016-04-24,Toronto-East,18,35,11, , 
2016-04-25,Toronto-East,19,29,9, , 
2016-04-26,Toronto-East,27,26,9, , 
2016-04-27,Toronto-East,21,29,15, , 
2016-04-28,Toronto-East,22,32,9, , 
2016-04-29,Toronto-East,19,30,9, , 
2016-04-30,Toronto-East,19,34,16, , 
2016-05-01,Toronto-East,28,33,5, , 
2016-05-02,Toronto-East,23,29,9, , 
2016-05-03,Toronto-East,18,31,19, , 
2016-05-04,Toronto-East,33,34,9, , 
2016-05-05,Toronto-East,27,23,10, , 
2016-05-06,Toronto-East,35,35,9, , 
2016-05-07,Toronto-East,19,33,11, , 
2016-05-08,Toronto-East,30,24,6, , 
2016-05-09,Toronto-East,19,29,10, , 
2016-05-10,Toronto-East,20,35,9, , 
2016-05-11,Toronto-East,17,37,13, , 
2016-05-12,Toronto-East,20,46,13, , 
2016-05-13,Toronto-East,22,32,10, , 
2016-05-14,Toronto-East,26,23,7, , 
2016-05-15,Toronto-East,25,26,3, , 
2016-05-16,Toronto-East,11,30,9, , 
2016-05-17,Toronto-East,25,28,15, , 
2016-05-18,Toronto-East,34,30,10, , 
2016-05-19,Toronto-East,11,28,17, , 
2016-05-20,Toronto-East,26,39,18, , 
2016-05-21,Toronto-East,30,44,9, , 
2016-05-22,Toronto-East,31,34,6, , 
2016-05-23,Toronto-East,32,38,7, , 
2016-05-24,Toronto-East,35,59,19, , 
2016-05-25,Toronto-East,63,57,19, , 
2016-05-26,Toronto-East,58,53,14, , 
2016-05-27,Toronto-East,64,44,13, , 
2016-05-28,Toronto-East,50,54,11, , 
2016-05-29,Toronto-East,45,43,9, , 
2016-05-30,Toronto-East,50,36,9, , 
2016-05-31,Toronto-East,25,32,13, , 
2016-06-01,Toronto-East,21,21,4, , 
2016-06-02,Toronto-East,14,45,11, , 
2016-06-03,Toronto-East,27,47,10, , 
2016-06-04,Toronto-East,30,38,6, , 
2016-06-05,Toronto-East,17,36,4, , 
2016-06-06,Toronto-East,19,36,6, , 
2016-06-07,Toronto-East,14,23,8, , 
2016-06-08,Toronto-East,18,20,5, , 
2016-06-09,Toronto-East,14,29,8, , 
2016-06-10,Toronto-East,13,42,12, , 
2016-06-11,Toronto-East,23,40,7, , 
2016-06-12,Toronto-East,31,30,3, , 
2016-06-13,Toronto-East,24,23,5, , 
2016-06-14,Toronto-East,20,34,8, , 
2016-06-15,Toronto-East,15,36,18, , 
2016-06-16,Toronto-East,39,33,7, , 
2016-06-17,Toronto-East,20,38,17, , 
2016-06-18,Toronto-East,32,66,7, , 
2016-06-19,Toronto-East,49,58,13, , 
2016-06-20,Toronto-East,55,51,10, , 
2016-06-21,Toronto-East,48,30,7, , 
2016-06-22,Toronto-East,21,29,7, , 
2016-06-23,Toronto-East,19,28,10, , 
2016-06-24,Toronto-East,20,25,8, , 
2016-06-25,Toronto-East,26,36,12, , 
2016-06-26,Toronto-East,37,56,8, , 
2016-06-27,Toronto-East,44,38,9, , 
2016-06-28,Toronto-East,41,21,7, , 
2016-06-29,Toronto-East,21,24,7, , 
2016-06-30,Toronto-East,24,41,12, , 
2016-07-01,Toronto-East,34,37,11, , 
2016-01-05,Toronto-East,22,14,26, , 
2016-01-06,Toronto-East,39,10,24, , 
2016-01-07,Toronto-East,55,6,32, , 
2016-01-08,Toronto-East,81,11,20, , 
2016-01-09,Toronto-East,72,13,12, , 
2016-01-12,Toronto-East,24,22,12, , 
2016-01-13,Toronto-East,34,24,11, , 
2016-01-14,Toronto-East,21,16,20, , 
2016-01-15,Toronto-East,47,18,10, , 
2016-01-16,Toronto-East,51,22,10, , 
2016-01-17,Toronto-East,24,21,8, , 
2016-01-18,Toronto-East,26,21,12, , 
2016-01-19,Toronto-East,15,24,12, , 
2016-01-20,Toronto-East,15,22,16, , 
2016-01-21,Toronto-East,27,20,21, , 
2016-01-22,Toronto-East,39,24,27, , 
2016-01-23,Toronto-East,27,20,11, , 
2016-01-24,Toronto-East,19,16,23, , 
2016-01-25,Toronto-East,39,21,19, , 
2016-01-26,Toronto-East,60,22,11, , 
2016-01-27,Toronto-East,40,22,10, , 
2016-01-28,Toronto-East,24,18,12, , 
2016-01-29,Toronto-East,54,19,9, , 
2016-01-30,Toronto-East,22,20,16, , 
2016-01-31,Toronto-East,36,6,28, , 
2016-02-01,Toronto-East,64,25,11, , 
2016-02-02,Toronto-East,16,27,9, , 
2016-02-03,Toronto-East,21,25,8, , 
2016-02-04,Toronto-East,21,24,10, , 
2016-02-05,Toronto-East,18,20,12, , 
2016-02-06,Toronto-East,26,26,11, , 
2016-02-07,Toronto-East,44,27,11, , 
2016-02-08,Toronto-East,64,24,4, , 
2016-02-09,Toronto-East,27,20,12, , 
2016-02-10,Toronto-East,30,21,10, , 
2016-02-11,Toronto-East,20,24,10, , 
2016-02-12,Toronto-East,21,25,14, , 
2016-02-13,Toronto-East,25,24,6, , 
2016-02-14,Toronto-East,23,24,10, , 
2016-02-15,Toronto-East,20,27,5, , 
2016-02-16,Toronto-East,39,19,16, , 
2016-02-17,Toronto-East,53,21,14, , 
2016-02-18,Toronto-East,37,30,17, , 
2016-02-19,Toronto-East,27,31,5, , 
2016-02-20,Toronto-East,22,25,6, , 
2016-02-21,Toronto-East,16,21,8, , 
2016-02-22,Toronto-East,13,26,7, , 
2016-02-23,Toronto-East,17,28,5, , 
2016-02-24,Toronto-East,19,22,9, , 
2016-02-25,Toronto-East,23,27,10, , 
2016-02-26,Toronto-East,13,26,10, , 
2016-02-27,Toronto-East,31,26,9, , 
2016-02-28,Toronto-East,44,38,9, , 
2016-02-29,Toronto-East,37,33,5, , 
2016-03-01,Toronto-East,21,23,7, , 
2016-03-02,Toronto-East,11,24,9, , 
2016-03-03,Toronto-East,13,28,11, , 
2016-03-04,Toronto-East,19,33,15, , 
2016-03-05,Toronto-East,25,35,22, , 
2016-03-06,Toronto-East,44,33,25, , 
2016-03-07,Toronto-East,56,16,22, , 
2016-03-08,Toronto-East,70,19,16, , 
2016-03-09,Toronto-East,70,27,24, , 
2016-03-10,Toronto-East,53,17,14, , 
2016-03-11,Toronto-East,42,19,9, , 
2016-03-12,Toronto-East,26,24,18, , 
2016-03-13,Toronto-East,37,31,5, , 
2016-03-14,Toronto-East,22,28,4, , 
2016-03-15,Toronto-East,14,17,13, , 
2016-03-16,Toronto-East,28,20,7, , 
2016-03-17,Toronto-East,19,23,17, , 
2016-03-18,Toronto-East,17,24,8, , 
2016-03-19,Toronto-East,13,31,8, , 
2016-03-20,Toronto-East,11,32,9, , 
2016-03-21,Toronto-East,17,27,15, , 
2016-03-22,Toronto-East,15,29,24, , 
2016-03-23,Toronto-East,38,29,10, , 
2016-03-24,Toronto-East,38,31,5, , 
2016-03-25,Toronto-East,17,28,9, , 
2016-03-26,Toronto-East,28,65,40, , 
2016-03-27,Toronto-East,45,33, , , 
2016-03-28,Toronto-East,45,28, , , 
2016-03-29,Toronto-East,36,31,12, , 
2016-03-30,Toronto-East,18,38,20, , 
2016-03-31,Toronto-East,37,30,7, , 
2016-04-01,Toronto-East,33,29,5, , 
2015-10-02,Toronto-East,9,16,4, , 
2015-10-03,Toronto-East,12,17,2, , 
2015-10-04,Toronto-East,12,21,1, , 
2015-10-05,Toronto-East,12,13,11, , 
2015-10-06,Toronto-East,16,9,12, , 
2015-10-07,Toronto-East,21,14,15, , 
2015-10-08,Toronto-East,29,23,5, , 
2015-10-09,Toronto-East,21,19,9, , 
2015-10-10,Toronto-East,23,21,5, , 
2015-10-11,Toronto-East,16,35,5, , 
2015-10-12,Toronto-East,25,37,8, , 
2015-10-13,Toronto-East,30,24,6, , 
2015-10-14,Toronto-East,19,14,8, , 
2015-10-15,Toronto-East,18,23,15, , 
2015-10-16,Toronto-East,24,16,11, , 
2015-10-17,Toronto-East,18,16,8, , 
2015-10-18,Toronto-East,13,19,13, , 
2015-10-19,Toronto-East,17,28,18, , 
2015-10-20,Toronto-East,29,23,17, , 
2015-10-21,Toronto-East,34,18,12, , 
2015-10-22,Toronto-East,31,18,12, , 
2015-10-23,Toronto-East,31,23,11, , 
2015-10-24,Toronto-East,12,23,5, , 
2015-10-25,Toronto-East,14,15,6, , 
2015-10-26,Toronto-East,14,16,11, , 
2015-10-27,Toronto-East,16,19,13, , 
2015-10-28,Toronto-East,18,18,4, , 
2015-10-29,Toronto-East,12,16,6, , 
2015-10-30,Toronto-East,22,12,13, , 
2015-10-31,Toronto-East,14,21,17, , 
2015-11-01,Toronto-East,32,20,6, , 
2015-11-02,Toronto-East,20,14,16, , 
2015-11-03,Toronto-East,20,17,26, , 
2015-11-04,Toronto-East,46,18,16, , 
2015-11-05,Toronto-East,47,18,25, , 
2015-11-06,Toronto-East,51,20,7, , 
2015-11-07,Toronto-East,27,18,8, , 
2015-11-08,Toronto-East,12,14,13, , 
2015-11-09,Toronto-East,20,13,28, , 
2015-11-10,Toronto-East,53,12,18, , 
2015-11-11,Toronto-East,41,8,21, , 
2015-11-12,Toronto-East,43,21,9, , 
2015-11-13,Toronto-East,35,18,5, , 
2015-11-14,Toronto-East,12,22,8, , 
2015-11-15,Toronto-East,17,14,19, , 
2015-11-16,Toronto-East,43,19,24, , 
2015-11-17,Toronto-East,51,22,5, , 
2015-11-18,Toronto-East,15,23,5, , 
2015-11-19,Toronto-East,26,23,6, , 
2015-11-20,Toronto-East,23,19,14, , 
2015-11-21,Toronto-East,20,22,14, , 
2015-11-22,Toronto-East,24,23,6, , 
2015-11-23,Toronto-East,15,19,22, , 
2015-11-24,Toronto-East,31,10,26, , 
2015-11-25,Toronto-East,60,19,20, , 
2015-11-26,Toronto-East,47,28,11, , 
2015-11-27,Toronto-East,32,26,10, , 
2015-11-28,Toronto-East,21,15,13, , 
2015-11-29,Toronto-East,33,21,19, , 
2015-11-30,Toronto-East,32,21,9, , 
2015-12-01,Toronto-East,20,14,8, , 
2015-12-02,Toronto-East,20,10,20, , 
2015-12-03,Toronto-East,42,12,14, , 
2015-12-04,Toronto-East,37,18,10, , 
2015-12-05,Toronto-East,46,8,16, , 
2015-12-06,Toronto-East,74,6,21, , 
2015-12-07,Toronto-East,71,8,26, , 
2015-12-08,Toronto-East,73,22,12, , 
2015-12-09,Toronto-East,56,16,15, , 
2015-12-10,Toronto-East,44,20,15, , 
2015-12-11,Toronto-East,52,19,10, , 
2015-12-12,Toronto-East,30,5,16, , 
2015-12-13,Toronto-East,24,15,3, , 
2015-12-14,Toronto-East,15,20,10, , 
2015-12-15,Toronto-East,33,15,8, , 
2015-12-16,Toronto-East,16,13,5, , 
2015-12-17,Toronto-East,10,17,10, , 
2015-12-18,Toronto-East,32,22,10, , 
2015-12-19,Toronto-East,30,23,6, , 
2015-12-20,Toronto-East,17,23,8, , 
2015-12-21,Toronto-East,20,16,15, , 
2015-12-22,Toronto-East,21,11,17, , 
2015-12-23,Toronto-East,36,11,10, , 
2015-12-24,Toronto-East,25,20,7, , 
2015-12-25,Toronto-East,15,14,13, , 
2015-12-26,Toronto-East,30,18,10, , 
2015-12-27,Toronto-East,17,16,7, , 
2015-12-28,Toronto-East,17,21,5, , 
2015-12-29,Toronto-East,13,20,9, , 
2015-12-30,Toronto-East,23,9,16, , 
2015-12-31,Toronto-East,46, , , , 
2016-01-04,Toronto-East,19,19,11, , 
2015-07-19,Toronto-East,51,37,8, , 
2015-07-20,Toronto-East,34,31,10, , 
2015-07-21,Toronto-East,31,27,7, , 
2015-07-22,Toronto-East,23,19,5, , 
2015-07-23,Toronto-East,14,32,10, , 
2015-07-24,Toronto-East,29,33,14, , 
2015-07-25,Toronto-East,28,45,11, , 
2015-07-26,Toronto-East,46,34,7, , 
2015-07-27,Toronto-East,42,37,15, , 
2015-07-28,Toronto-East,34,64,15, , 
2015-07-29,Toronto-East,42,51,17, , 
2015-07-30,Toronto-East,52,32,9, , 
2015-07-31,Toronto-East,35,28,9, , 
2015-08-01,Toronto-East,20,20,6, , 
2015-08-02,Toronto-East,14,32,12, , 
2015-08-03,Toronto-East,30,29,4, , 
2015-08-04,Toronto-East,25,19,9, , 
2015-08-05,Toronto-East,16,10,6, , 
2015-08-06,Toronto-East,14,30,11, , 
2015-08-07,Toronto-East,17,23,8, , 
2015-08-08,Toronto-East,20,19,6, , 
2015-08-09,Toronto-East,15,25,8, , 
2015-08-10,Toronto-East,15,21,17, , 
2015-08-11,Toronto-East,28,20,9, , 
2015-08-12,Toronto-East,36,19,6, , 
2015-08-13,Toronto-East,22,31,12, , 
2015-08-14,Toronto-East,16,26,12, , 
2015-08-15,Toronto-East,37,46,11, , 
2015-08-16,Toronto-East,35,43,12, , 
2015-08-17,Toronto-East,50,44,13, , 
2015-08-18,Toronto-East,54,38,15, , 
2015-08-19,Toronto-East,59,45,6, , 
2015-08-20,Toronto-East,47,27,6, , 
2015-08-21,Toronto-East,20,19,8, , 
2015-08-22,Toronto-East,14,35,11, , 
2015-08-23,Toronto-East,18,31,9, , 
2015-08-24,Toronto-East,23,25,5, , 
2015-08-25,Toronto-East,25,19,8, , 
2015-08-26,Toronto-East,15,15,8, , 
2015-08-27,Toronto-East,15,8,8, , 
2015-08-28,Toronto-East,12,28,10, , 
2015-08-29,Toronto-East,31,33,15, , 
2015-08-30,Toronto-East,51,54,9, , 
2015-08-31,Toronto-East,60,33,14, , 
2015-09-01,Toronto-East,58,47,12, , 
2015-09-02,Toronto-East,59,52,21, , 
2015-09-03,Toronto-East,74,46,14, , 
2015-09-04,Toronto-East,69,34,6, , 
2015-09-05,Toronto-East,34,46,5, , 
2015-09-06,Toronto-East,41,46,7, , 
2015-09-07,Toronto-East,54,45,10, , 
2015-09-08,Toronto-East,61,38,9, , 
2015-09-09,Toronto-East,50,37,11, , 
2015-09-10,Toronto-East,33,26,9, , 
2015-09-11,Toronto-East,21,22,19, , 
2015-09-12,Toronto-East,31,10,4, , 
2015-09-13,Toronto-East,13,11,5, , 
2015-09-14,Toronto-East,19,28,11, , 
2015-09-15,Toronto-East,23,38,21, , 
2015-09-16,Toronto-East,35,51,21, , 
2015-09-17,Toronto-East,53,52,21, , 
2015-09-18,Toronto-East,54,42,14, , 
2015-09-19,Toronto-East,46,30,9, , 
2015-09-20,Toronto-East,36,18,6, , 
2015-09-21,Toronto-East,12,21,14, , 
2015-09-22,Toronto-East,21,28,12, , 
2015-09-23,Toronto-East,21,31,21, , 
2015-09-24,Toronto-East,44,30,15, , 
2015-09-25,Toronto-East,33,25,5, , 
2015-09-26,Toronto-East,19,27,1, , 
2015-09-27,Toronto-East,15,32,4, , 
2015-09-28,Toronto-East,23,18,8, , 
2015-09-29,Toronto-East,22,19,11, , 
2015-09-30,Toronto-East,36,14,5, , 
2015-10-01,Toronto-East,13,16,4, , 
2015-04-02,Toronto-East,23,24,13, , 
2015-04-03,Toronto-East,30,20,12, , 
2015-04-04,Toronto-East,37,28,6, , 
2015-04-05,Toronto-East,18,27,14, , 
2015-04-06,Toronto-East,34,33,18, , 
2015-04-07,Toronto-East,49,33,8, , 
