Burlington, (44008) Hourly, Ground-level Ozone (O3) Concentrations
Station,Burlington (44008)
Address,North Shore Blvd. E./lakeshore Rd.
Latitude,43.314603
Longitude,-79.80277
Elevation, 78 metres
Air Intake Height,5 metres
Pollutant,Ozone (Ozone O3)
Unit, parts per billion (ppb)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
45027,Ozone,2022-08-28,4,4,4,4,7,3,13,17,17,20,24,25,27,29,30,31,35,33,9999,9999,24,11,4,2,
45027,Ozone,2022-08-29,3,2,2,8,16,13,11,15,26,32,34,38,40,42,44,42,40,39,40,40,34,30,28,31,
45027,Ozone,2022-08-30,39,38,33,29,25,25,24,25,20,19,18,15,16,17,21,22,21,26,25,24,18,17,20,18,
45027,Ozone,2022-08-31,18,13,8,8,9,5,4,6,11,16,21,23,22,20,23,23,24,23,23,22,21,23,25,26,
45027,Ozone,2022-09-01,27,26,21,13,9,8,10,17,25,29,29,29,31,32,36,38,39,39,36,25,14,6,5,3,
45027,Ozone,2022-09-02,4,4,6,5,4,3,3,12,19,22,29,35,37,41,42,43,38,26,28,35,33,30,28,25,
45027,Ozone,2022-09-03,21,10,5,4,2,2,2,12,24,33,39,46,52,51,49,50,49,49,49,41,37,31,33,32,
45027,Ozone,2022-09-04,28,28,22,16,13,10,9,9,9,9,11,11,12,12,13,14,13,14,16,15,13,13,12,12,
45027,Ozone,2022-09-05,11,11,11,11,11,11,12,12,12,12,13,13,15,20,21,23,23,20,18,16,15,14,15,15,
45027,Ozone,2022-09-06,14,12,13,14,14,12,13,14,15,19,21,24,29,32,31,27,24,21,20,22,23,22,17,18,
45027,Ozone,2022-09-07,20,18,18,18,17,14,12,11,13,15,19,25,27,22,24,26,24,24,23,18,12,6,3,2,
45027,Ozone,2022-09-08,7,9,10,5,7,10,16,18,22,24,24,24,27,39,39,37,36,32,27,19,13,7,5,5,
45027,Ozone,2022-09-09,4,3,3,4,3,2,2,4,17,26,32,36,37,36,36,34,37,38,30,28,28,24,8,5,
45027,Ozone,2022-09-10,4,5,5,6,6,3,5,15,22,33,39,42,46,47,49,53,51,50,43,45,40,33,11,10,
45027,Ozone,2022-09-11,9,7,18,5,4,2,3,10,15,20,23,26,29,31,31,34,28,29,31,31,30,27,25,24,
45027,Ozone,2022-09-12,22,21,19,19,18,17,16,16,16,18,19,19,17,18,20,19,19,22,16,11,12,6,3,3,
45027,Ozone,2022-09-13,3,3,10,11,9,4,2,5,10,19,25,28,30,28,30,33,32,31,25,17,17,19,13,11,
45027,Ozone,2022-09-14,8,3,8,5,6,4,6,19,22,24,26,29,28,27,25,22,22,22,21,17,20,19,18,15,
45027,Ozone,2022-09-15,12,11,5,10,12,9,7,11,15,18,20,22,22,24,24,25,25,25,19,14,7,3,3,3,
45027,Ozone,2022-09-16,3,3,2,2,2,1,1,1,3,11,12,11,15,15,16,15,16,16,17,17,16,16,16,17,
45027,Ozone,2022-09-17,17,17,19,19,18,18,16,16,19,22,25,34,37,43,45,47,43,38,29,26,23,17,4,2,
45027,Ozone,2022-09-18,1,2,2,8,6,3,4,7,12,19,22,25,30,29,30,36,39,42,40,31,13,3,3,2,
45027,Ozone,2022-09-19,2,4,3,2,1,4,3,2,9,12,17,26,31,31,29,25,26,26,25,22,15,12,13,15,
45027,Ozone,2022-09-20,19,19,12,11,11,11,10,11,15,20,17,17,17,19,22,25,26,21,11,7,3,2,2,1,
45027,Ozone,2022-09-21,2,1,2,9,7,9,11,12,18,28,35,38,38,38,34,36,36,37,29,34,35,33,31,29,
45027,Ozone,2022-09-22,27,26,26,25,22,18,15,19,18,16,17,14,15,15,16,17,18,18,20,22,22,23,25,23,
45027,Ozone,2022-09-23,23,22,22,25,26,26,28,28,29,30,29,28,28,27,27,26,25,24,20,18,16,12,7,5,
45027,Ozone,2022-09-24,5,3,4,7,5,3,3,4,17,23,23,24,26,27,28,29,27,23,22,16,10,7,5,5,
45027,Ozone,2022-09-25,5,11,19,20,18,19,21,19,17,18,21,26,28,27,28,32,25,18,23,22,15,13,9,8,
45027,Ozone,2022-09-26,6,8,14,16,16,14,10,10,13,14,17,20,24,26,25,24,24,20,20,20,19,20,20,18,
45027,Ozone,2022-09-27,16,15,13,12,10,8,7,5,12,13,18,21,20,19,16,17,18,21,15,13,11,11,10,9,
45027,Ozone,2022-09-28,9,8,9,9,9,8,7,8,10,11,14,13,14,15,16,16,16,16,15,15,17,19,19,18,
45027,Ozone,2022-09-29,13,7,6,4,5,6,3,6,18,20,23,25,26,28,29,28,25,22,14,8,4,3,2,3,
45027,Ozone,2022-09-30,3,4,3,5,6,5,3,5,15,23,25,22,25,28,28,30,28,23,15,10,4,4,4,4,
45027,Ozone,2022-10-01,4,3,5,7,7,8,12,14,15,19,22,24,25,25,27,28,27,25,24,23,20,19,19,18,
45027,Ozone,2022-10-02,19,19,21,21,21,21,20,20,22,24,26,26,27,28,29,29,29,28,24,16,22,23,17,11,
45027,Ozone,2022-10-03,9,10,11,12,13,11,9,12,18,24,28,30,32,29,29,28,28,23,16,11,7,4,5,7,
45027,Ozone,2022-10-04,13,17,17,10,9,12,12,14,20,24,28,29,29,29,30,29,34,27,18,12,8,5,4,4,
45027,Ozone,2022-10-05,5,9,21,12,17,15,7,11,25,31,32,36,36,36,38,36,32,26,18,9,6,4,3,3,
45027,Ozone,2022-10-06,4,4,4,4,3,3,3,4,7,11,14,25,34,41,49,47,46,45,42,41,41,30,17,9,
45027,Ozone,2022-10-07,10,31,28,24,19,18,17,16,17,19,18,19,20,20,21,23,24,24,24,24,21,14,10,7,
45027,Ozone,2022-10-08,8,7,5,5,9,9,9,14,21,28,29,30,32,32,30,31,30,28,23,20,14,16,21,20,
45027,Ozone,2022-10-09,17,19,23,22,21,21,18,20,22,26,29,29,30,30,30,29,27,21,15,12,11,13,21,23,
45027,Ozone,2022-10-10,23,22,22,22,22,21,17,14,17,25,28,28,29,28,30,31,31,28,19,13,6,5,5,6,
45027,Ozone,2022-10-11,5,8,5,4,3,2,1,2,11,25,32,35,35,35,36,39,42,37,30,19,10,6,3,3,
45027,Ozone,2022-10-12,3,4,5,10,18,18,16,20,26,31,33,34,35,38,38,40,40,40,39,39,38,38,38,37,
45027,Ozone,2022-10-13,32,30,33,32,36,39,38,35,32,26,21,18,18,24,22,24,29,28,19,13,7,6,3,2,
45027,Ozone,2022-10-14,1,1,1,15,22,13,9,3,10,24,24,21,24,30,33,33,32,26,25,26,26,26,25,25,
45027,Ozone,2022-10-15,22,22,21,20,23,26,30,33,33,32,30,27,29,27,25,25,25,23,21,20,16,10,7,4,
45027,Ozone,2022-10-16,3,3,3,2,2,5,3,3,9,14,19,22,24,26,27,26,25,20,15,10,16,18,19,18,
45027,Ozone,2022-10-17,14,8,9,9,7,5,7,8,11,10,15,18,19,21,21,21,20,21,17,16,16,17,15,13,
45027,Ozone,2022-10-18,14,15,14,15,12,11,8,4,7,9,9,7,12,16,17,17,15,14,12,14,15,14,12,12,
45027,Ozone,2022-10-19,9,7,4,5,4,2,1,2,4,6,12,13,7,10,13,17,20,16,15,15,16,16,17,14,
45027,Ozone,2022-10-20,14,15,18,19,17,14,17,18,18,-999,-999,22,27,28,28,24,25,26,23,20,18,15,8,6,
45027,Ozone,2022-10-21,9999,2,2,2,3,3,8,13,17,26,32,36,41,45,48,48,48,44,34,17,8,6,9,28,
45027,Ozone,2022-10-22,9999,39,38,36,33,36,27,23,32,36,40,44,47,50,52,54,52,44,34,22,12,12,11,9,
45027,Ozone,2022-10-23,9999,12,11,11,9,8,6,17,28,32,37,41,43,46,50,49,46,46,42,42,43,43,43,40,
45027,Ozone,2022-10-24,9999,37,36,34,18,10,6,4,18,33,34,37,42,42,42,32,34,27,17,18,28,32,34,32,
45027,Ozone,2022-10-25,9999,28,26,25,23,18,15,13,13,15,19,29,32,36,39,38,34,28,25,27,26,24,21,24,
45027,Ozone,2022-10-26,9999,20,20,19,19,16,15,15,16,20,24,25,23,22,22,27,27,27,21,17,20,20,18,17,
45027,Ozone,2022-10-27,9999,18,19,20,22,23,23,21,23,24,26,26,27,29,29,29,29,22,13,9,8,8,10,13,
45027,Ozone,2022-10-28,9999,13,20,20,20,23,20,16,19,21,23,27,27,29,29,29,28,25,15,7,5,5,4,4,
45027,Ozone,2022-10-29,9999,4,5,5,5,4,4,4,6,16,20,21,23,27,29,31,26,22,13,6,4,4,5,5,
45027,Ozone,2022-10-30,9999,7,7,6,6,6,6,7,12,21,20,26,33,32,38,39,33,23,15,9,5,7,8,8,
45027,Ozone,2022-10-31,9999,8,9,9,6,8,10,10,7,9,21,26,26,26,32,29,25,22,25,21,19,18,18,15,
45027,Ozone,2022-11-01,9999,6,8,7,5,4,3,2,3,6,12,17,29,38,43,46,34,12,4,2,6,18,14,13,
45027,Ozone,2022-11-02,5,5,6,16,17,15,12,13,14,23,22,27,27,31,30,31,20,12,7,5,9,11,7,17,
45027,Ozone,2022-11-03,27,30,27,22,20,20,21,17,15,18,17,16,22,30,36,37,32,26,21,19,17,15,23,25,
45027,Ozone,2022-11-04,23,24,20,16,8,5,3,3,6,21,24,29,34,38,37,39,40,37,29,16,8,14,19,19,
45027,Ozone,2022-11-05,13,11,8,8,10,6,16,14,19,30,32,33,34,35,38,39,38,36,36,34,32,31,32,31,
45027,Ozone,2022-11-06,29,27,27,26,25,25,23,22,27,31,34,32,33,35,36,35,34,35,36,38,35,29,25,25,
45027,Ozone,2022-11-07,23,11,4,4,4,13,18,22,25,31,33,34,34,34,32,30,25,23,23,22,20,17,13,10,
45027,Ozone,2022-11-08,9,12,8,8,5,5,6,6,14,21,23,27,29,30,31,31,29,21,16,7,9,16,24,26,
45027,Ozone,2022-11-09,27,27,26,25,22,21,21,20,27,29,31,30,32,34,35,32,30,23,16,13,6,3,5,4,
45027,Ozone,2022-11-10,5,4,4,4,4,7,7,12,19,24,30,33,39,42,43,44,44,44,40,36,33,32,25,22,
45027,Ozone,2022-11-11,12,8,6,7,6,6,12,17,12,18,24,22,23,20,21,22,22,20,15,15,15,16,17,19,
45027,Ozone,2022-11-12,25,28,21,22,20,19,19,15,15,16,18,21,22,20,19,17,17,18,17,16,14,14,14,14,
45027,Ozone,2022-11-13,13,17,18,20,14,13,21,22,23,25,26,28,28,30,30,30,33,35,36,36,36,34,33,32,
45027,Ozone,2022-11-14,32,30,29,25,28,26,26,23,21,29,34,36,38,39,39,39,37,25,17,12,10,6,9,9,
45027,Ozone,2022-11-15,13,13,27,31,32,31,29,29,30,31,33,32,32,33,32,32,32,32,32,32,33,32,31,31,
45027,Ozone,2022-11-16,30,30,29,28,27,26,25,23,22,22,23,23,23,24,25,24,22,24,23,20,18,14,11,10,
45027,Ozone,2022-11-17,13,14,15,14,11,11,11,26,33,35,37,38,36,36,35,35,33,30,20,12,9,13,16,18,
45027,Ozone,2022-11-18,23,24,23,22,23,23,22,16,13,20,23,28,30,32,32,33,32,31,27,26,24,24,24,23,
45027,Ozone,2022-11-19,26,26,23,23,22,22,20,16,18,21,27,31,30,30,29,27,29,30,27,29,28,26,26,26,
45027,Ozone,2022-11-20,27,29,31,31,31,32,32,31,32,33,34,35,35,35,34,35,34,33,31,29,32,32,30,27,
45027,Ozone,2022-11-21,29,27,20,18,16,15,13,22,28,30,31,31,32,34,33,33,33,31,28,27,28,33,35,34,
45027,Ozone,2022-11-22,34,33,31,30,28,24,18,8,9,20,25,25,26,29,31,33,31,24,17,10,13,12,9,11,
45027,Ozone,2022-11-23,9,6,8,6,6,6,4,3,5,13,25,33,33,27,27,30,30,21,11,5,5,5,9,18,
45027,Ozone,2022-11-24,19,20,16,13,12,7,13,11,16,24,23,28,29,30,21,16,9,3,2,3,2,2,3,3,
45027,Ozone,2022-11-25,3,3,4,5,6,4,7,28,35,35,36,33,34,34,33,32,34,31,27,30,25,24,29,30,
45027,Ozone,2022-11-26,28,24,26,17,11,12,7,5,6,12,18,21,25,27,29,28,28,26,24,23,23,23,17,17,
45027,Ozone,2022-11-27,10,5,4,3,3,3,3,3,5,10,13,16,21,23,26,31,31,27,25,27,32,34,30,27,
45027,Ozone,2022-11-28,26,23,18,19,21,23,25,26,27,28,28,29,30,29,30,30,29,29,29,29,26,29,27,28,
45027,Ozone,2022-11-29,24,23,22,23,22,21,20,19,20,22,21,23,25,29,29,27,26,27,26,23,23,24,24,23,
45027,Ozone,2022-11-30,23,23,21,20,20,20,20,20,19,20,21,9999,16,18,26,27,26,25,25,23,24,25,24,25,
45027,Ozone,2022-12-01,25,25,26,26,27,29,30,30,31,32,34,34,34,34,33,32,30,30,32,35,27,23,26,25,
45027,Ozone,2022-12-02,19,14,4,3,3,4,4,13,18,20,22,23,23,24,27,26,24,23,24,24,25,25,23,22,
45027,Ozone,2022-12-03,22,23,28,29,30,32,33,33,31,30,29,23,21,22,28,30,31,33,32,32,32,33,34,33,
45027,Ozone,2022-12-04,32,31,30,28,26,26,25,23,22,24,25,25,26,27,29,30,28,28,27,25,24,22,22,24,
45027,Ozone,2022-12-05,24,24,22,20,22,21,21,9,15,17,25,26,26,26,28,28,28,29,28,21,14,18,20,22,
45027,Ozone,2022-12-06,22,22,23,20,21,20,20,18,16,20,23,26,26,26,26,27,22,23,23,24,24,24,24,24,
45027,Ozone,2022-12-07,23,22,18,17,15,15,13,11,11,11,15,17,17,18,19,16,15,14,11,9,12,9,19,29,
45027,Ozone,2022-12-08,27,26,23,23,25,24,21,21,19,20,24,25,26,25,23,22,22,22,22,21,21,20,20,20,
45027,Ozone,2022-12-09,19,19,19,18,18,18,16,14,13,19,25,25,26,27,26,27,26,19,12,23,27,29,28,28,
45027,Ozone,2022-12-10,30,28,26,26,27,19,20,14,20,29,30,31,31,32,31,31,31,30,31,29,28,28,28,28,
45027,Ozone,2022-12-11,27,26,25,24,24,24,23,21,22,21,21,22,22,22,23,23,23,23,22,21,22,22,22,23,
45027,Ozone,2022-12-12,23,24,25,27,27,28,26,24,21,23,26,30,32,34,33,32,28,20,15,13,12,12,14,20,
45027,Ozone,2022-12-13,21,23,23,23,24,26,24,21,23,29,31,33,36,37,36,36,28,22,18,21,29,30,31,32,
45027,Ozone,2022-12-14,32,31,30,26,21,21,21,26,28,32,32,34,33,30,30,29,24,23,15,11,12,31,31,31,
45027,Ozone,2022-12-15,32,33,32,31,30,30,31,31,31,32,34,33,32,31,31,31,31,31,32,33,34,34,34,34,
45027,Ozone,2022-12-16,32,30,29,29,28,27,27,26,25,25,25,25,24,23,21,20,18,15,11,8,7,6,6,6,
45027,Ozone,2022-12-17,5,4,3,3,3,2,2,2,4,6,14,20,25,24,21,22,22,19,21,13,12,10,7,5,
45027,Ozone,2022-12-18,4,3,2,3,2,2,2,2,4,8,15,20,23,24,24,20,18,15,13,14,23,25,25,24,
45027,Ozone,2022-12-19,24,25,23,23,24,23,22,21,19,20,22,25,29,30,31,33,34,33,33,32,30,30,30,29,
45027,Ozone,2022-12-20,29,28,28,28,27,26,25,23,19,20,19,18,15,20,24,23,21,21,15,11,8,9,5,2,
45027,Ozone,2022-12-21,3,3,2,2,3,2,2,2,4,7,15,25,32,36,37,36,32,19,15,16,20,20,23,32,
45027,Ozone,2022-12-22,35,35,35,34,32,29,27,25,24,24,27,28,30,28,28,27,29,28,27,25,24,26,29,29,
45027,Ozone,2022-12-23,30,29,29,30,30,31,31,32,31,28,19,23,26,27,27,28,26,25,25,28,28,30,31,32,
45027,Ozone,2022-12-24,30,31,30,31,31,31,31,31,31,31,32,32,33,33,33,33,32,32,33,33,33,33,33,33,
45027,Ozone,2022-12-25,33,32,33,36,36,35,35,36,36,36,37,37,37,37,38,38,37,35,33,32,32,33,33,35,
45027,Ozone,2022-12-26,35,34,33,32,30,30,30,28,29,30,32,35,35,35,34,33,33,29,28,27,27,26,26,26,
45027,Ozone,2022-12-27,27,26,26,26,26,25,25,26,28,27,29,31,32,33,33,32,31,31,30,28,26,27,29,30,
45027,Ozone,2022-12-28,30,29,27,25,25,29,30,29,29,30,30,29,30,29,30,31,30,27,28,31,31,24,28,30,
45027,Ozone,2022-12-29,24,18,21,15,14,15,19,15,16,22,30,34,33,33,33,30,31,28,28,24,25,27,26,15,
45027,Ozone,2022-12-30,10,9,7,16,21,21,19,16,17,18,26,26,30,31,29,29,29,22,14,8,4,7,7,8,
45027,Ozone,2022-12-31,11,18,13,11,10,15,19,19,16,17,20,17,20,21,20,18,13,10,12,17,21,26,28,27,


Toronto Downtown, (31103) Hourly, Ground-level Ozone (O3) Concentrations
Station,Toronto Downtown (31103)
Address,Bay St./wellesley St. W.
Latitude,43.662972
Longitude,-79.388111
Elevation, 105 metres
Air Intake Height,10 metres
Pollutant,Ozone (Ozone O3)
Unit, parts per billion (ppb)
Remarks, 9999 for invalid or missing data.
No data available 


Toronto Downtown, (31129) Hourly, Ground-level Ozone (O3) Concentrations
Station,Toronto Downtown (31129)
Address,55 John St.
Latitude,43.645451
Longitude,-79.3891
Elevation, 85 metres
Air Intake Height,3 metres
Pollutant,Ozone (Ozone O3)
Unit, parts per billion (ppb)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
31129,Ozone,2022-01-01,8,7,15,17,13,10,11,9,9,9,12,13,18,18,21,22,24,23,22,22,20,20,20,20,
31129,Ozone,2022-01-02,21,23,24,25,26,25,26,29,28,28,29,31,27,28,29,29,29,29,30,31,27,25,27,25,
31129,Ozone,2022-01-03,19,19,19,13,9,6,4,11,19,25,27,23,28,32,35,35,36,34,28,19,17,20,25,28,
31129,Ozone,2022-01-04,25,28,25,25,22,20,17,17,18,19,20,23,23,27,29,28,23,25,25,26,27,26,26,25,
31129,Ozone,2022-01-05,28,29,28,29,31,32,30,27,26,27,28,26,24,24,24,13,22,22,20,17,18,18,19,22,
31129,Ozone,2022-01-06,22,23,22,23,22,20,20,16,15,16,18,18,19,20,20,16,16,18,21,19,17,16,14,14,
31129,Ozone,2022-01-07,13,12,8,11,10,13,20,15,19,18,21,25,23,24,23,26,26,26,25,26,25,26,24,24,
31129,Ozone,2022-01-08,28,26,18,11,8,4,4,3,8,9,13,18,31,33,35,39,37,36,35,35,34,34,32,32,
31129,Ozone,2022-01-09,32,32,29,30,30,28,26,27,24,24,21,19,20,21,26,29,30,29,31,33,34,33,33,33,
31129,Ozone,2022-01-10,34,34,33,34,33,32,31,29,27,28,29,30,31,32,32,30,28,28,28,24,27,29,26,26,
31129,Ozone,2022-01-11,29,26,19,19,21,19,15,8,4,6,14,11,13,19,17,27,29,29,32,33,35,33,33,31,
31129,Ozone,2022-01-12,30,31,29,28,23,22,19,17,14,11,10,10,12,11,12,18,21,20,17,20,17,16,17,20,
31129,Ozone,2022-01-13,19,16,19,17,16,11,4,6,8,7,10,12,8,9,14,10,9,7,9,6,16,20,16,21,
31129,Ozone,2022-01-14,26,27,30,31,30,29,28,24,25,23,23,26,26,28,29,28,29,27,27,27,27,29,29,26,
31129,Ozone,2022-01-15,24,22,21,21,21,20,22,22,22,23,24,25,23,26,25,24,22,20,18,15,13,14,14,9,
31129,Ozone,2022-01-16,7,7,11,14,28,31,31,29,23,25,29,30,30,33,33,31,31,28,27,25,35,38,37,31,
31129,Ozone,2022-01-17,31,30,24,26,28,27,24,27,27,27,28,30,30,28,29,31,33,35,34,29,30,31,29,26,
31129,Ozone,2022-01-18,27,25,27,26,25,29,28,26,26,30,28,27,25,25,25,22,21,14,20,30,29,30,28,29,
31129,Ozone,2022-01-19,34,33,30,30,32,32,30,26,23,19,20,19,18,25,29,26,29,27,27,28,28,29,31,31,
31129,Ozone,2022-01-20,32,30,25,25,23,24,22,19,19,20,17,19,21,23,23,21,24,20,21,15,11,13,12,11,
31129,Ozone,2022-01-21,5,3,13,15,18,20,20,15,12,9,10,17,21,27,29,31,27,30,18,17,6,15,6,5,
31129,Ozone,2022-01-22,14,36,33,12,3,7,7,4,6,14,32,33,35,35,30,34,30,25,23,24,24,22,21,20,
31129,Ozone,2022-01-23,22,22,22,24,28,28,25,26,27,29,31,32,31,32,33,31,33,33,33,26,25,18,19,13,
31129,Ozone,2022-01-24,9,4,3,3,4,4,4,17,31,12,24,33,34,33,32,30,21,27,30,29,31,25,17,11,
31129,Ozone,2022-01-25,5,11,15,14,12,22,20,16,14,19,22,25,24,27,28,26,22,17,17,21,21,16,13,7,
31129,Ozone,2022-01-26,8,6,13,20,19,19,20,13,21,17,20,16,16,21,24,26,28,24,17,15,24,27,26,23,
31129,Ozone,2022-01-27,26,30,34,35,31,27,24,26,24,26,29,28,27,28,28,24,19,24,26,23,22,20,17,15,
31129,Ozone,2022-01-28,17,25,26,30,29,30,25,20,23,22,23,24,28,27,26,25,26,27,26,20,18,16,19,21,
31129,Ozone,2022-01-29,23,22,24,25,24,24,24,23,23,21,22,25,32,31,29,26,24,23,15,14,9,4,4,3,
31129,Ozone,2022-01-30,6,15,16,14,14,12,9,15,20,20,25,29,34,32,33,33,33,32,31,29,24,17,26,29,
31129,Ozone,2022-01-31,30,27,25,24,20,17,12,11,14,12,14,21,22,24,26,31,35,37,33,25,31,30,35,38,
31129,Ozone,2022-02-01,39,39,34,34,34,32,30,26,25,25,28,31,34,34,33,30,17,20,29,36,38,39,39,39,
31129,Ozone,2022-02-02,41,39,38,39,39,37,35,32,26,21,27,28,27,24,29,26,23,18,8,22,27,30,28,25,
31129,Ozone,2022-02-03,26,27,27,27,27,26,23,20,21,20,18,18,20,23,26,23,22,23,23,24,22,22,23,25,
31129,Ozone,2022-02-04,24,23,21,23,24,22,20,16,16,19,19,17,16,17,15,19,18,18,20,20,18,19,16,18,
31129,Ozone,2022-02-05,19,18,17,18,16,18,18,17,20,21,25,28,29,30,30,29,26,26,29,31,33,35,35,37,
31129,Ozone,2022-02-06,35,33,32,35,36,35,34,34,33,35,36,36,37,38,39,40,39,39,34,28,31,29,28,27,
31129,Ozone,2022-02-07,33,29,29,31,27,30,30,28,27,28,33,34,33,34,34,39,40,35,32,29,28,26,20,22,
31129,Ozone,2022-02-08,25,21,11,11,21,22,17,14,16,18,24,25,22,22,29,27,27,27,30,29,28,26,25,28,
31129,Ozone,2022-02-09,33,31,27,30,31,29,27,25,26,28,29,31,32,32,34,34,30,32,36,35,31,29,32,36,
31129,Ozone,2022-02-10,33,31,30,31,31,31,29,26,19,16,21,26,28,24,25,26,25,24,23,22,25,23,22,25,
31129,Ozone,2022-02-11,25,30,29,28,33,35,33,31,32,32,32,32,31,32,33,24,29,25,25,21,24,24,24,25,
31129,Ozone,2022-02-12,24,24,19,24,28,27,23,21,21,23,25,26,26,28,29,29,27,26,22,26,28,25,29,28,
31129,Ozone,2022-02-13,27,28,23,26,25,22,22,17,17,15,20,23,24,23,24,25,24,22,24,26,25,23,22,21,
31129,Ozone,2022-02-14,29,24,17,15,20,24,20,16,15,20,20,20,21,23,22,28,29,27,25,23,21,18,16,17,
31129,Ozone,2022-02-15,17,13,26,27,23,16,13,11,11,13,19,23,23,24,29,32,33,35,34,37,36,36,36,35,
31129,Ozone,2022-02-16,35,35,33,33,33,31,28,23,27,31,34,38,40,42,48,47,47,48,47,46,44,42,42,42,
31129,Ozone,2022-02-17,39,36,22,24,28,24,29,34,30,22,13,19,20,24,23,27,25,26,24,19,21,25,27,28,
31129,Ozone,2022-02-18,31,32,28,28,29,29,25,20,21,23,22,27,27,29,32,32,30,30,33,31,34,36,37,37,
31129,Ozone,2022-02-19,37,34,32,32,31,33,32,30,31,34,34,34,34,37,37,38,38,39,34,31,28,28,30,32,
31129,Ozone,2022-02-20,29,29,29,31,31,31,34,35,35,36,38,37,37,39,40,40,41,41,41,38,34,35,33,30,
31129,Ozone,2022-02-21,31,30,18,21,23,27,26,25,29,28,24,28,31,32,33,32,33,30,31,32,31,32,33,32,
31129,Ozone,2022-02-22,33,33,31,31,31,30,28,25,23,21,21,21,21,22,23,16,9,5,3,3,3,6,11,14,
31129,Ozone,2022-02-23,19,20,21,26,26,26,26,25,22,22,25,24,25,26,26,24,22,22,24,24,28,29,24,24,
31129,Ozone,2022-02-24,27,26,28,27,25,26,24,18,18,21,28,27,29,29,27,26,23,21,24,27,30,23,23,25,
31129,Ozone,2022-02-25,29,33,31,32,29,24,27,24,28,30,28,28,31,29,29,32,33,30,26,29,25,27,24,20,
31129,Ozone,2022-02-26,18,13,13,12,17,18,9,14,22,29,34,35,34,35,35,37,36,35,34,36,35,34,36,37,
31129,Ozone,2022-02-27,36,34,35,36,35,34,34,31,30,32,34,37,36,39,39,37,35,32,34,32,33,32,30,36,
31129,Ozone,2022-02-28,33,35,30,27,29,29,26,23,19,17,24,9999,31,32,31,32,29,24,27,23,24,28,29,32,
31129,Ozone,2022-03-01,33,34,32,33,31,30,28,26,17,13,13,11,10,15,12,16,20,21,31,31,30,33,32,28,
31129,Ozone,2022-03-02,29,31,27,30,27,19,21,24,24,28,32,31,34,33,32,33,31,31,32,27,23,20,22,33,
31129,Ozone,2022-03-03,32,31,29,30,30,25,22,22,21,22,24,28,27,26,27,28,27,28,31,29,26,24,20,19,
31129,Ozone,2022-03-04,20,20,21,13,16,13,17,16,15,20,23,25,32,35,34,33,35,36,31,29,25,20,17,17,
31129,Ozone,2022-03-05,20,13,12,8,11,25,11,9,22,30,31,36,38,38,37,35,36,37,38,38,40,40,38,33,
31129,Ozone,2022-03-06,27,24,17,19,15,29,36,34,37,41,41,40,40,39,33,32,32,26,26,25,27,28,28,30,
31129,Ozone,2022-03-07,29,31,27,26,26,25,27,21,21,20,24,26,28,27,25,25,22,22,28,28,27,30,32,32,
31129,Ozone,2022-03-08,33,33,32,32,31,28,28,23,25,27,29,31,36,34,36,33,35,34,36,35,35,29,30,33,
31129,Ozone,2022-03-09,37,39,38,37,32,35,33,31,30,35,34,31,31,28,29,34,33,29,31,22,24,28,29,27,
31129,Ozone,2022-03-10,21,20,26,29,23,21,19,16,20,24,29,29,32,32,35,37,35,30,30,28,25,28,26,22,
31129,Ozone,2022-03-11,27,26,23,29,28,28,28,20,18,19,27,27,25,27,24,18,29,30,23,16,21,31,32,35,
31129,Ozone,2022-03-12,33,34,33,35,36,35,35,33,25,30,35,37,35,35,35,34,34,35,33,32,31,30,29,30,
31129,Ozone,2022-03-13,30,26,-999,-999,30,30,30,30,30,31,30,31,33,32,34,35,33,27,26,27,25,24,23,19,
31129,Ozone,2022-03-14,21,24,19,17,14,5,4,6,9,14,21,27,28,25,25,12,11,5,4,7,5,25,29,30,
31129,Ozone,2022-03-15,30,28,23,19,22,27,24,20,19,18,12,14,14,20,14,8,11,16,15,20,10,11,10,15,
31129,Ozone,2022-03-16,26,30,24,31,17,8,12,18,24,28,30,29,29,30,24,20,18,23,26,30,29,30,24,27,
31129,Ozone,2022-03-17,27,28,19,16,20,19,16,7,6,8,15,19,15,11,16,19,24,16,30,21,16,6,3,6,
31129,Ozone,2022-03-18,11,8,1,3,3,9,3,4,5,11,14,20,24,23,20,20,12,23,25,30,28,26,27,31,
31129,Ozone,2022-03-19,29,26,30,34,35,34,30,25,26,27,27,27,26,21,20,11,7,25,18,14,14,16,27,29,
31129,Ozone,2022-03-20,27,27,26,27,26,26,24,23,26,29,32,35,38,40,40,41,39,35,35,32,31,30,27,24,
31129,Ozone,2022-03-21,20,18,21,23,16,16,11,8,14,22,23,28,34,35,33,33,34,30,32,33,33,30,36,35,
31129,Ozone,2022-03-22,30,29,29,30,32,29,24,24,19,28,30,32,35,33,35,33,44,36,27,32,36,37,37,38,
